postal_code,area_sq_km
1000,11.496577193931
1005,0.0016137617896
1006,0.00107066814632
1007,0.00145979215324
1008,0.00426869113617
1009,0.00732397352287
1011,0.00233126214915
1012,0.0012255953984600001
1020,9.289089246160001
1030,7.7859295271199995
1031,0.0210075523825
1033,0.00908893807484
1035,0.027610641829699998
1040,3.7828755346876504
1041,0.001337901022
1043,0.0545156493639
1044,0.0545156493639
1046,0.00257322545934
1047,0.0572129867457
1048,0.00684284157897
1049,0.00257322545934
1050,7.0956729036642505
1060,2.5181176363115
1070,17.914562330699997
1080,6.00375407321
1081,1.18738955983
1082,2.9464977986300003
1083,2.43520923931
1090,5.19021398056
1099,0.451626401854
1105,0.0034905162836999996
1110,0.27473921055
1120,4.3488925584097
1130,5.84751715677
1140,5.12863901508
1150,8.936989738469999
1160,8.97035640716
1170,12.977506679300001
1180,22.864630903499997
1190,6.30348448679
1200,7.300682445810001
1210,1.17520515209
1212,0.00198264084035
1300,32.9849790974
1301,9.12044538925
1310,15.774050425699999
1315,38.908526748599996
1320,38.5690953307
1325,48.5116397288
1330,8.56207151416
1331,4.46721390311
1332,4.5367378953
1340,9.96679033319
1341,10.1063096463
1342,6.454926931649999
1348,7.077549097594
1350,50.7986929216
1357,16.9826658425
1360,51.1708351797
1367,49.078075803800004
1370,73.73298804299999
1380,47.8122068178
1390,55.3691383481
1400,37.8354405029
1401,10.8078431669
1402,7.45978046898
1404,4.58666107721
1410,21.0673517152
1420,28.438508297400002
1421,15.557226437899999
1428,8.24049711514
1430,39.257138738399995
1435,18.276874404676
1440,22.7216220587
1450,31.570231996599997
1457,38.081386807099996
1460,28.5791241698
1461,6.55860291649
1470,37.106944765574994
1471,6.91649487747
1472,18.6613282213
1473,7.54050237703
1474,9.74486225627
1476,10.5244230352
1480,32.7719361702
1490,26.8778104646
1495,48.0312373828
1500,29.417312392499998
1501,4.41466108091
1502,11.150463913000001
1540,33.0899861101
1541,11.9045699673
1547,19.2418062374
1560,20.530493401
1570,34.9575489568
1600,27.0034302842
1601,3.55888179496
1602,10.199572885399999
1620,2.3986611433
1630,4.18498444416
1640,22.756112916000003
1650,6.315223238180001
1651,5.34924180248
1652,6.10447192108
1653,9.707135802340002
1654,2.92869363424
1670,24.2719056029
1671,3.39290351652
1673,3.76467436223
1674,4.50322747678
1700,21.8152809696
1701,5.5900767747200995
1702,5.7718894380200005
1703,8.30349953457
1730,40.219314917300004
1731,9.97584353423
1733,0.0273637547231
1740,9.79842983046
1741,8.629514370799999
1742,6.28383124971
1745,19.9193792658
1750,31.1244856429
1755,40.2066610997
1760,17.5254794245
1761,4.39372398962
1770,10.174811011800001
1780,8.77305954486
1785,36.9026629292
1790,17.9229942138
1800,20.5439003857
1804,1.6212025191500001
1820,23.6075413935
1830,5.96346369263
1831,4.8806872633
1840,36.529368750399996
1850,22.2199068431
1851,7.95227526692
1852,3.82554925342
1853,4.672558894240001
1860,14.0956725868
1861,20.9739695378
1880,15.3675095802
1910,33.650111697999996
1930,13.6391084409
1931,2.1230749456000004
1932,4.76366930267
1933,9.288149272290001
1934,0.112848069362
1935,0.0365392330871
1950,5.83719252505
1970,6.864346190809999
1980,26.036521748848298
1981,5.944874485050001
1982,10.6564150695
2000,5.10563660184
2018,5.169653749567288
2020,7.365318268349999
2030,60.5788389953
2040,42.552545010399996
2050,10.1116080751
2060,3.48150803417
2070,20.2419073347
2099,1.1877935637099999
2100,13.0274021333
2110,7.89104597418
2140,3.89877229427
2150,3.90177409947
2160,12.9908550596
2170,8.39174308649
2180,13.478426712300001
2200,48.0905493275
2220,35.9725488124
2221,11.6287937697
2222,28.0304875915
2223,11.0473663467
2230,52.3782639498
2235,17.3777368834
2240,19.8988453859
2242,10.293589190199999
2243,9.89024499958
2250,23.128656804000002
2260,55.3980076082
2270,23.610592270799998
2275,59.6260959695
2280,20.6807254692
2288,7.56116845646
2290,27.6105000764
2300,56.7113853087
2310,46.8531827144
2320,13.1903732671
2321,37.1065033681
2322,17.0967044473
2323,13.529412018999999
2328,24.6576937415
2330,44.7629692805
2340,37.3536876119
2350,11.8353348645
2360,39.1699498
2370,55.148669612899994
2380,26.4661841295
2381,37.0760302148
2382,31.6880976325
2387,6.993690272394461
2390,51.897218516900004
2400,114.54856655500001
2430,24.8542660422
2431,17.576054646299998
2440,110.269984137
2450,36.5369845886
2460,72.2674787892
2470,48.5024142268
2480,27.4477380224
2490,55.96437728
2491,17.021771549199997
2500,49.8534441238
2520,43.675935016400004
2530,13.8922962259
2531,6.81807594996
2540,6.01818244567
2547,5.65171461414
2550,23.8019644742
2560,39.2056391793
2570,22.6052887577
2580,35.1587484862
2590,24.5145858426
2600,5.70842900738
2610,13.706481585699999
2620,5.47937091375
2627,7.774547780310001
2630,11.0157516604
2640,7.78449416594
2650,8.71813995562
2660,10.5323326176
2800,32.3933201532
2801,7.03894959569
2811,18.9577752425
2812,7.4128990432599995
2820,29.1393920806
2830,27.355476913
2840,20.1346728264
2845,5.32104371535
2850,7.38727800062
2860,22.7218749597
2861,13.433821216087441
2870,33.4416521761
2880,46.2567529344
2890,15.7039648143
2900,29.4941294154
2910,47.5696165492
2920,59.4101875539
2930,38.5813923626
2940,21.445358872499998
2950,37.221493973099996
2960,91.4532909041
2970,36.0964455318
2980,38.6876399063
2990,89.409570085
3000,10.02342604805
3001,20.268155617941797
3010,13.6008925575
3012,9.029987510229999
3018,4.58575705289
3020,32.734781331099995
3040,39.9463764096
3050,7.63521756128
3051,4.17307362525
3052,4.22722016881
3053,12.631712265300001
3054,2.51565106709
3060,14.7255617234
3061,15.2650793701
3070,4.08680376817
3071,15.932148502499999
3078,14.684140906
3080,33.5852562324
3090,45.0325564126
3110,16.981580490200002
3111,8.50128071662
3118,11.7311581384
3120,12.1419042762
3128,9.76590924316
3130,17.6554727452
3140,18.5238581127
3150,30.725788173
3190,9.596879261849999
3191,9.18215425845
3200,26.1851458475
3201,20.6217100211
3202,16.2294269385
3210,29.6581096709
3211,7.84280475525
3212,7.77472578313
3220,26.1103993393
3221,12.6652424135
3270,13.592384979
3271,24.4523156243
3272,13.102899604000001
3290,42.2914967365
3293,4.39792919273
3294,12.0217899835
3300,72.8862582174
3320,26.8456126931
3321,7.28304536436
3350,36.8742559358
3360,38.965272662299995
3370,31.1458017535
3380,16.7408737545
3381,5.225981426180001
3384,4.90432044892
3390,37.9790586859
3391,6.5485315794000005
3400,29.3224992007
3401,15.0594752095
3404,8.92027941217
3440,46.842526372900004
3450,20.0769556258
3454,15.4407356145
3460,29.142671707199998
3461,8.13852052174
3470,19.872260462099998
3471,10.2042417966
3472,10.9992874003
3473,8.36848550065
3500,51.527410100000004
3501,1.10281780985
3510,13.809425278500001
3511,25.524826368
3512,10.712147483799999
3520,39.6746729623
3530,78.21793719930001
3540,43.037633168300005
3545,36.5981695212
3550,53.3993676946
3560,53.7047069788
3570,28.235366055799997
3580,7.55210175453
3581,16.5514724182
3582,30.8858631149
3583,23.5728144566
3590,41.4147946515
3600,87.5882810606
3620,43.440935171899994
3621,15.5196576905
3630,66.0670780718
3631,10.782879203299998
3640,54.802518047300005
3650,65.8851546484
3660,25.0581039201
3665,14.795079987700001
3668,7.33383151249
3670,91.31019315340001
3680,77.18513962649999
3690,32.1089213228
3700,87.81310254719999
3717,1.3473722882799999
3720,10.853838125800001
3721,6.11399039778
3722,4.06862915659
3723,3.5588884317000002
3724,9.3916484573
3730,27.6744469832
3732,2.42920786883
3740,70.1743240901
3742,1.9901342145799998
3746,3.8110227865599997
3770,58.0546438425
3790,17.02149369602
3791,8.08001795887
3792,5.11047272659
3793,7.292908629289999
3798,13.103931001900001
3800,87.4053941916
3803,9.38695482384
3806,10.3265082459
3830,19.5727933348
3831,1.3077831367200001
3832,5.92250464809
3840,51.3221481354
3850,22.5097641311
3870,53.060437895
3890,40.558843585199995
3891,15.7844288967
3900,40.8980292663
3910,42.8810726405
3920,102.28530720200001
3930,43.7298545453
3940,36.1333059344
3941,40.5440190665
3945,32.7928670548
3950,59.285312127800005
3960,64.9857081805
3970,13.010113973200001
3971,9.581364475500001
3980,51.6398435488
3990,87.23942952040001
4000,30.775245751649997
4020,19.095449835900002
4030,5.03458989184
4031,10.746266060509999
4032,3.00342674345
4040,13.016710144300001
4041,8.59316471187
4042,1.748881901
4050,8.06517833976
4051,3.3837153192400002
4052,8.43962191553
4053,5.545055398160001
4099,0.054518198370899995
4100,24.230627040399998
4101,4.387997571200001
4102,6.62831703658
4120,12.188002495300001
4121,10.8776174832
4122,8.677509459380001
4130,34.1487395656
4140,52.8932230759
4141,21.6427783425
4160,14.413020682299999
4161,3.77928539361
4162,2.90868907833
4163,16.2162700976
4170,17.385130084300002
4171,5.20144896056
4180,21.1982955389
4181,6.54375738724
4190,57.073474467299995
4210,32.6113052292
4217,22.4049835056
4218,15.9942031789
4219,24.4813232471
4250,15.807433385
4252,3.07402272502
4253,1.5597865387299998
4254,3.16393307534
4257,14.5074892613
4260,33.9214484766
4261,7.105636221459999
4263,3.01362786994
4280,86.4924502066
4287,14.733269839
4300,30.8939775775
4317,28.5269587984
4340,22.303585391600002
4342,4.860051772199999
4347,19.441206065699998
4350,20.149870094700002
4351,2.6773049041
4357,23.450725959
4360,19.4984642827
4367,16.9773135878
4400,36.5683569131
4420,6.90576937347
4430,4.895648340099999
4431,2.32123890075
4432,16.1298494686
4450,13.6745090175
4451,2.23185646156
4452,6.73066266969
4453,3.16611153736
4458,9.66926667073
4460,34.1728846349
4470,20.9113056579
4480,27.7460890834
4500,47.641875740900005
4520,44.0531291679
4530,32.859002834399995
4537,24.4003777575
4540,27.6862483044
4550,36.1233138358
4557,37.2525477698
4560,79.4973635229
4570,30.1506881383
4577,40.4092085267
4590,40.2420096078
4600,21.2727700009
4601,3.26540287821
4602,3.1875195983
4606,3.61764150232
4607,15.3254433745
4608,17.168403827
4610,7.28540535807
4620,3.0886660017499996
4621,4.5963142797
4623,2.35123763993
4624,3.6458606435
4630,14.77281015033
4631,1.69259063785
4632,5.04133329334
4633,5.6883149593399995
4650,12.97742038828
4651,20.351501013500002
4652,3.4811116645099998
4653,6.21370248716
4654,13.8570300741
4670,11.860229447899998
4671,12.1436625326
4672,2.0713767942300003
4680,8.80427644406
4681,5.00512710798
4682,10.5136647572
4683,4.68915690499
4684,7.07802204856
4690,38.213728068
4700,82.7453750722
4701,13.2484908389
4710,15.0985907702
4711,13.6153929814
4720,3.35842988041
4721,5.6778916764
4728,8.96945671718
4730,58.391030502490004
4731,14.415416343499999
4750,97.007867186
4760,106.018931829
4761,44.6446775212
4770,92.3811665928
4771,33.5568344277
4780,42.856956999299996
4782,19.4422337212
4783,35.0552235877
4784,49.7949049336
4790,54.357842460600004
4791,55.4713127903
4800,22.615985887169998
4801,6.5683245356299995
4802,3.81709981767
4820,4.72234885214
4821,9.254836820289999
4830,8.163110586470001
4831,8.847700247379999
4834,7.6367558977300005
4837,85.5553917437
4840,8.06659015743
4841,16.7499003832
4845,106.94303291599999
4850,19.9915557005
4851,16.4377274168
4852,16.7659845055
4860,19.9868680588
4861,4.88008915058
4870,24.2642169109
4877,16.0256362994
4880,18.833911286400003
4890,28.646247918900002
4900,39.8311777154
4910,83.48300029459999
4920,79.9428214023
4950,97.5402247187
4960,100.391544684
4970,85.1227887598
4980,51.769211800899996
4983,17.0789177687
4987,108.56142724099999
4990,92.3333435063
5000,13.4932018101
5001,2.91293712248
5002,3.59873579528
5003,4.9870377584
5004,4.906180618800001
5010,0.0119629197744
5012,0.039240481660228
5020,53.7655315524
5021,6.883495847400001
5022,4.72058468012
5024,10.1686479406
5030,49.8181054215
5031,14.1090174881
5032,32.5516890768
5060,34.2598768055
5070,63.3080884042
5080,27.9618526818
5081,25.081486276
5100,52.815841807300004
5101,17.6688896796
5140,35.887314150399995
5150,39.054876824100006
5170,50.3932396634
5190,46.9630417419
5300,86.1397487639
5310,103.218387185
5330,40.9953263958
5332,9.661170260679999
5333,4.7260883939500005
5334,11.8356183202
5336,11.3303486065
5340,64.49123017459999
5350,26.5664980609
5351,10.8703002751
5352,6.567485480449999
5353,6.700331567339999
5354,6.48413021108
5360,27.5117886829
5361,17.6265445696
5362,8.81045445916
5363,13.878640991000001
5364,8.760168349610002
5370,81.5406794167
5372,9.01470785078
5374,7.5527054624100005
5376,6.64282984004
5377,95.2375037358
5380,65.8328548712
5500,60.0803250929
5501,9.419452961309998
5502,8.31056546423
5503,18.270420722399997
5504,3.9766738364200003
5520,23.5741182775
5521,6.689320046110001
5522,13.6447283039
5523,17.2823100057
5524,5.412216224070001
5530,57.079941237499995
5537,66.0295325869
5540,28.8551685471
5541,2.5074781983500003
5542,6.28882498322
5543,7.6819131917000005
5544,10.3185432125
5550,101.46766637
5555,109.55558167299999
5560,69.51878470209999
5561,21.0436311784
5562,10.458680254799999
5563,16.9713392968
5564,4.8490284337
5570,126.1833963749
5571,7.42569951009
5572,9.56714824659
5573,6.805035720479999
5574,16.8593505477
5575,151.576090724
5576,7.81317149379
5580,166.27655113
5589,0.06306885390309999
5590,147.872153003
5600,157.345421413
5620,100.94898093500001
5621,33.236289784
5630,83.4429832772
5640,91.96842821269999
5641,4.95619642716
5644,8.47874838177
5646,11.5522978647
5650,75.53143195550001
5651,48.1153948915
5660,206.985093778
5670,121.125575361
5680,84.1214418149
6000,3.64319189857
6001,13.317604012599999
6010,4.98390082538
6020,2.75030793888
6030,9.319375077930001
6031,7.08974351815
6032,8.103610520770001
6040,12.617034010700001
6041,12.254327309499999
6042,2.9675021470400003
6043,5.71685990211
6044,5.494128806629999
6060,7.386082629680001
6061,6.03368224934
6075,0.0710650631185
6099,0.0710650631185
6110,11.326563866599999
6111,3.9081061553
612,0.0034905162836999996
6120,46.1487332413
6140,11.649752893999999
6141,6.43090730973
6142,10.5677463876
6150,17.1818400707
6180,15.490314013499999
6181,16.1314089852
6182,3.69440146796
6183,9.21756673635
6200,27.362029033
6210,34.853557729879995
6211,8.11431186299
6220,31.2918415963
6221,10.499217732999998
6222,4.51356796863
6223,3.53880062199
6224,9.64790087293
6230,45.228068735600004
6238,10.8745412336
6240,10.371698772399998
6250,22.4250625534
6280,48.5007676301
6440,79.91206676019999
6441,6.632538341059999
6460,86.26473102359999
6461,18.6178509005
6462,5.37810730463
6463,7.49137062185
6464,80.8241589276
6470,73.5741022842
6500,80.83265303120001
6511,12.655961384400001
6530,17.525987040249998
6531,4.33645695996
6532,12.9855588553
6533,3.94822822726
6534,18.8100107796
6536,19.084432603
6540,18.2743032858
6542,9.99448973118
6543,3.93271804387
6560,44.5492914657
6567,30.5312665537
6590,15.3596739878
6591,5.56903802949
6592,10.1631699845
6593,15.9350210953
6594,6.1013132927900005
6596,32.878703076499995
6600,173.035238892
6630,29.9887270447
6637,74.8086183937
6640,135.73019611
6660,22.922851380300003
6661,51.0862414131
6662,40.754598590499995
6663,27.947244065699998
6666,24.6960075147
6670,43.2367808435
6671,42.660991535099996
6672,22.9467798622
6673,26.5915652273
6674,29.9269017282
6680,63.7231275019
6681,33.5026691715
6686,37.6520690665
6687,23.3376030523
6688,31.3949156561
6690,96.5807109403
6692,19.2773680091
6698,24.8325565478
6700,86.8491505227
6704,8.333155306
6706,23.881360153299998
6717,71.0855439252
6720,46.4123524815
6721,5.97629656529
6723,12.924569171
6724,38.2179684465
6730,81.8401537041
6740,55.1677890256
6741,15.858596601199999
6742,3.3141809769700004
6743,5.07974407305
6747,36.2511895897
6750,35.3717258398
6760,70.68398177830001
6761,8.395440726810001
6762,16.547636776096102
6767,28.101672556
6769,54.976478536
6780,32.8335385369
6781,7.33808133688
6782,11.9725558971
6790,8.09999582235
6791,9.81158056059
6792,28.6848427763
6800,179.187646277
6810,72.85290729639999
6811,19.777649799400002
6812,14.6315598879
6813,6.78407424739
6820,76.1108806884
6821,25.3852516671
6823,31.6754717947
6824,14.9439327545
6830,71.549205576
6831,11.7823726848
6832,11.1640082784
6833,25.974990643800002
6834,9.73363542973
6836,5.31598856426
6838,13.1236156326
6840,114.483388072
6850,38.0711183311
6851,11.495313702199999
6852,33.586802737599996
6853,10.106326622500001
6856,18.015083099199998
6860,173.704746819
6870,111.97318712100001
6880,138.50393384400002
6887,58.4173669961
6890,140.54996677
6900,122.765744955
6920,35.4958574487
6921,10.6640543407
6922,7.9052225728700005
6924,13.8276209609
6927,56.9688486167
6929,56.8497265962
6940,69.9616341601
6941,87.1198125625
6950,45.24799651
6951,22.3559185081
6952,9.58921779143
6953,35.9171001325
6960,120.173694374
6970,47.926716804499996
6971,22.4891237121
6972,21.5309669954
6980,48.328460102399994
6982,42.43898531360001
6983,39.509234878
6984,11.6061723772
6986,6.64685864416
6987,69.2330557421
6990,56.33303761
6997,78.89368162299999
7000,18.4195551255
7010,2.05921935284
7011,21.366088784000002
7012,9.0265337334
7020,11.169132417
7021,18.5539290824
7022,26.9142791332
7024,2.27769470544
7030,7.325978896490001
7031,2.6770569834
7032,5.30659402909
7033,8.85112259437
7034,14.1276380361
7040,41.2217830574
7041,24.1803638057
7050,58.1783281292
7060,44.5940776439
7061,22.2828103805
7062,13.7891197414
7063,30.6026378766
7070,43.4135085554
7080,26.0918169595
7090,84.8716829177
7100,32.6509979193
7110,31.908535002700003
7120,73.2947986214
7130,8.94073472755
7131,9.021475058930001
7133,17.1331045322
7134,26.139640416200002
7140,9.28546948072
7141,11.0360370759
7160,18.1899164464
7170,19.456214785900002
7180,22.7874681287
7181,41.0249059946
7190,28.4596745505
7191,6.40071989656
7300,13.250756692600001
7301,6.82564863408
7320,8.626015351229999
7321,18.638620990200003
7322,16.4374645159
7330,4.2107250050600005
7331,20.9765396576
7332,21.4978800603
7333,9.224971731410001
7334,14.676541586799999
7340,13.7460057684
7350,26.408593457800002
7370,33.6258982382
7380,16.211467026
7382,5.27277047707
7387,44.3154359843
7390,11.209311479599998
7500,23.635368429099998
7501,4.59495807744
7502,8.8111419154
7503,5.8190254355899995
7504,5.3156712832899995
7506,3.9307751509099997
7510,0.00357931049237
7511,0.00357931049237
7512,0.0822898075674
7513,0.0224699874497
7520,19.8804910283
7521,4.49687169166
7522,22.9244326631
7530,12.2897362974
7531,9.214025615259999
7532,13.5762735381
7533,3.53035794639
7534,13.831254086200001
7536,5.070528314210001
7538,7.73083345895
7540,25.956670873799997
7542,8.88629279614
7543,12.7475654211
7548,3.4521468366800003
7600,12.138335298000001
7601,4.10466579995
7602,5.01363608026
7603,2.15535344226
7604,25.153384466899997
7608,12.4636366848
7610,8.61979369881
7611,5.53760545028
7618,9.83273345507
7620,25.6459930785
7621,1.43926942792
7622,6.164456744490001
7623,6.822347500819999
7624,6.03783726675
7640,22.493633502399998
7641,3.15580821779
7642,2.44555332406
7643,3.2689806028499997
7700,19.285001349399998
7711,14.4561112713
7712,6.88336528735
7730,32.0968866279
7740,11.5256909683
7742,11.64971886
7743,9.96802958098
7750,27.1594042569
7760,67.48461387559999
7780,11.650614239700001
7781,6.06875280384
7782,15.620808252800002
7783,4.09247932227
7784,23.9406012137
7800,18.4896135012
7801,3.61066237979
7802,11.0054748471
7803,4.682196494369
7804,15.8699897384
7810,2.30115366945
7811,3.7683535145000002
7812,36.4069908106
7822,25.105807988200002
7823,6.66643448453
7830,68.57575537459999
7850,39.4039803062
7860,10.7845035892
7861,10.341613925499999
7862,8.295189721789999
7863,10.0136308883
7864,15.2378861356
7866,17.9959498973
7870,49.836593251100005
7880,23.281409109499997
7890,45.106072394
7900,20.7757027863
7901,8.16929767603
7903,22.9863699835
7904,20.690486975699997
7906,1.8448264265
7910,33.904689375299995
7911,61.122485434
7912,17.8491103549
7940,14.6139513707
7941,3.5007815606499997
7942,4.96566961819
7943,5.49917940848
7950,40.9235809028
7951,6.4368248250799995
7970,10.339554036900001
7971,17.5815735
7972,22.9616308653
7973,11.5039287358
8000,29.403251046999998
8020,80.09491653239999
8200,29.8951241908
8210,39.1772937053
8211,21.4673706641
8300,44.2720263731
8301,12.269269977299999
8310,22.6217464157
8340,90.36096284839999
8370,19.0219976488
8377,48.909232851999995
8380,57.267074148999995
8400,40.9530461537
8420,25.293488349749996
8421,16.7091667274
8430,5.882093999219999
8431,4.08811984576
8432,20.9596668321
8433,35.6411632068
8434,9.35875911182
8450,14.2520650553
8460,35.621440878799994
8470,42.8051177971
8480,45.7772512654
8490,53.852687535499996
8500,22.560906988699998
8501,15.2096784569
8510,36.193515798199996
8511,6.73388678068
8520,10.112891978599999
8530,14.789550438500001
8531,14.6070887487
8540,16.9771107074
8550,15.808831122199999
8551,13.035051491399999
8552,10.5085803473
8553,7.6841902202000005
8554,16.5687083746
8560,39.1378270328
8570,30.409889226
8572,4.09156631795
8573,7.85274626264
8580,10.192825941199999
8581,6.600751529849999
8582,3.2474878816399997
8583,2.08117243436
8587,10.8158084656
8600,150.764519501
8610,55.4346337331
8620,33.2726589459
8630,97.2087071432
8640,38.576048273000005
8647,63.4022784736
8650,55.996779856799996
8660,26.628252889400002
8670,50.3574976628
8680,39.445038059199995
8690,31.3992872378
8691,49.3099859419
8700,68.8460488954
8710,21.914038386599998
8720,26.090121186799998
8730,72.4246482227
8740,34.6829687494
8750,68.5450094134
8755,30.620901059599998
8760,29.505768357700003
8770,16.42683791
8780,16.724038209699998
8790,26.768691167
8791,6.38211908159
8792,7.4914102948700005
8793,3.8562576286900003
8800,60.3999612509
8810,26.1599036557
8820,45.336038117200005
8830,38.1063304274
8840,46.8308454762
8850,24.4105317874
8851,10.518565650900001
8860,13.2691057289
8870,25.6358337795
8880,24.829977646099998
8890,35.4478196883
8900,39.086661507
8902,35.819291639
8904,22.5815335929
8906,13.653633863700001
8908,21.147973562
8920,53.059054065
8930,33.1636097591
8940,43.7742737081
8950,18.2932723765
8951,10.3775353498
8952,3.43976917756
8953,26.4581218231
8954,11.7876901899
8956,12.9431564924
8957,3.596373634051
8958,11.4944281677
8970,63.2903674352
8972,33.5562885693
8978,23.5237062066
8980,67.2661091855
9,0.0030945652675800003
9000,41.625223281400004
9030,8.05211920304
9031,25.6065349798
9032,4.34080110046
9040,5.99982613944
9041,11.9023187382
9042,29.4975093945
9050,8.51177279197
9051,9.37170464862
9052,11.3163642802
9060,13.7636176234
9070,26.7107259213
9075,0.205148858879
9080,60.665173475100005
9090,15.3389987712
9099,0.773649612163
9100,40.5969222418
9111,20.3513767854
9112,23.246496397
9120,65.02939025069999
9130,87.6609285842
9140,40.1007606847
9150,33.5281877824
9160,68.24786197220001
9170,55.4901346216
9180,37.927812015600004
9185,34.6372202216
9190,45.2693309521
9200,56.536465235200005
9220,40.5247793704
9230,37.0166478457
9240,33.3048358539
9250,32.2400653022
9255,25.636949767
9260,23.192164463599998
9270,32.5789563406
9280,27.779567980099998
9290,38.2275846308
9300,19.2385461604
9308,11.19837179
9310,29.505914035700002
9320,18.238830388
9340,29.896872585700002
9400,43.45515294511
9401,3.56077517308
9402,9.77004499181
9403,1.18919135557
9404,5.23187938535
9406,9.91225235804
9420,34.4056060449
9450,26.9456488627
9451,3.58093147848
9470,6.59270619466
9472,3.0283884219
9473,4.244433912360001
9500,50.39500793973001
9506,29.6592255156
9520,22.44457790189
9521,4.60703574383
9550,39.905925349
9551,3.9364581684599997
9552,4.05947031306
9570,16.69135674504
9571,2.7961801313200003
9572,6.82756834769
9600,34.7090512297
9620,57.4654983247
9630,30.6529905874
9636,3.22436308524
9660,53.3321125946
9661,3.63176952256
9667,11.246495333699999
9680,21.2875405974
9681,12.4358465581
9688,12.430175018100002
9690,30.6313490075
9700,68.9357336862
9750,24.3199535937
9770,33.766953585
9771,7.19079962057
9772,6.31249806768
9790,42.4591779339
9800,76.11967844990001
9810,35.4354933503
9820,37.5436782633
9830,8.92317501029
9831,5.5288819369299995
9840,17.7817334974
9850,51.9094598229
9860,43.5695995251
9870,32.761617603
9880,70.5610960405
9881,11.8306900408
9890,31.5974639272
9900,30.4494006661
9910,37.4626405723
9920,15.8740755607
9921,3.6742662797
9930,28.2675353539
9931,8.4873447839
9932,2.53624540082
9940,75.3993372062
9950,21.9412539366
9960,32.746422545
9961,15.9521933745967
9968,38.8027967551
9970,14.7252317045
9971,18.9142104071
9980,22.413818311700002
9981,8.963610229699999
9982,13.312366843900001
9988,29.8465785345
9990,63.2800110994
9991,26.0758657357
9992,6.278213590269999
